V1,perm_ent3,perm_ent4,mse,mape,sym_test
Y2602,0.7767093958607922,0.6439158388067014,20215.219612666668,0.02762065337871486,False
Y2603,0.46054535386865963,0.37876983423532573,141984.08803354597,0.04203468635370522,False
Y2604,0.7795621808622176,0.6409081951588591,863277.096159682,0.24552799475644468,False
Y2605,0.8467455742771856,0.6395259436828725,922823.4720593329,0.12872190016320018,True
Y2606,0.7288906876096501,0.6475338813556542,66728.79458376214,0.05499972372340062,False
Y2607,0.7965450578491647,0.68372885026642,1990169.0566666678,0.07482251861330379,False
Y2608,0.5403570335839288,0.40442770724855226,4078.508861333336,0.03607100259611111,False
Y2609,0.6991803252671503,0.6728637589230528,1769134.4763078894,0.11325793877226926,True
Y2610,0.971093972079518,0.7631965466636443,10652440.313555054,0.6593615549207682,True
Y2611,0.9634597873031051,0.8976052982593001,9343229.931518,0.16019385885957624,True
Y2612,0.0,0.0,165072.78504861603,0.02899996201620607,False
Y2613,0.6324356627808394,0.454759466937521,451819.81302199996,0.15587786100421167,False
Y2614,0.262814365434968,0.2021989279574815,2311458.1535333325,0.1005634595892133,False
Y2615,0.32008541656786554,0.2514303492424344,353710.1983919998,0.08675234582171813,False
Y2616,0.7891653078890382,0.6788682328690743,905184.9513773333,0.13474567284018418,False
Y2617,0.5862460901722678,0.4422866839328626,152099.8786986667,0.05512746167823166,False
Y2618,0.6719073651448132,0.527715613419095,15274.205412666683,0.06305944970000728,False
Y2619,0.46054535386865963,0.37876983423532573,30116.272308666656,0.06859863539698938,False
Y2620,0.0,0.0,3605.7356733333304,0.006176504709662232,False
Y2621,0.262814365434968,0.2021989279574815,2397.3761354861513,0.004163816844175002,False
Y2622,0.32008541656786554,0.2514303492424344,27648.22262333334,0.011883572927570621,False
Y2623,0.32008541656786554,0.2514303492424344,1720.9435613333353,0.011280094507980476,False
Y2624,0.17602601958539899,0.15241721572254507,21157.265332666673,0.016869713425562972,False
Y2625,0.17602601958539899,0.15241721572254507,178807.85140000004,0.02020093085980332,False
Y2626,0.262814365434968,0.2021989279574815,547884.9443333326,0.036099696203217325,False
Y2627,0.23415860193611307,0.18542167472782525,3056126.6658666655,0.06681468993292138,False
Y2628,0.5920755354596068,0.47153672016717735,91673.39864443401,0.06944880281614436,False
Y2629,0.205189080183032,0.17843024732315432,69914.89167733309,0.024164881032238048,False
Y2630,0.1584678477397374,0.13685866428846483,37631.87023333337,0.0446956722761217,False
Y2631,0.8630664101686011,0.7320654014659639,64125.932688442546,0.10684210051755598,True
Y2632,0.6832635559667154,0.5928194421575232,33764.99607399999,0.06860900268321078,False
Y2633,0.5598775607141113,0.4560538863032324,69888.1173411653,0.03379815388628445,False
Y2634,0.47822213394219054,0.3648738744559495,199932.5733960001,0.08239159385695984,False
Y2635,0.7472387205475148,0.5838078347709748,1596056.4723797487,0.08506404018193514,False
Y2636,0.5933454025671939,0.4767803485586562,49460.74538066677,0.02241946157894879,False
Y2637,0.8421240073376934,0.7183166824178038,53797.4091223089,0.14472931476156622,True
Y2638,0.8549793108752315,0.7566177588624563,270785.9102448521,0.09715776960070895,True
Y2639,0.5758699535309395,0.4696420595701264,200293.64342270198,0.27986910276359467,False
Y2640,0.589144060319949,0.4696420595701264,5766059.792463519,0.10383984818245272,False
Y2641,0.24766565595511136,0.21666321782438014,274862.74087745266,0.08962851387669209,False
Y2642,0.45891502260794254,0.34001118484722087,4770031.758215322,0.21403363792826838,False
Y2643,0.6783210145987068,0.5468703619777167,9815052.472405242,0.28940935144142416,True
Y2644,0.7613766208278426,0.6421851756025095,342221.9968800001,0.2698362589162455,True
Y2645,0.7178455302628767,0.640908195158859,664673.3641119996,0.09360819850333785,False
Y2646,0.0,0.0,344529.45567286666,0.08899805907126644,False
Y2647,0.23678072074218062,0.18171929935926937,173996.343905235,0.08097142712402948,False
Y2648,0.45822225715384524,0.37621294790948023,203828.9401126665,0.045072729624083985,False
Y2649,0.8423415361816293,0.7339488084724726,75554.82621116673,0.07890515907024388,True
Y2650,0.0,0.0,71463.08387556423,0.020953219932368386,False
Y2651,0.4934368155481657,0.4127126155090648,127315.4491595627,0.09028073413877463,False
Y2652,0.0,0.0,40649.39741136421,0.011446294189469165,False
Y2653,0.0,0.0,6883.1800249164635,0.024514591167914962,False
Y2654,0.3005743547112208,0.2447418483093479,195894.33854521846,0.022606297533497067,False
Y2655,0.0,0.0,40856.343146318126,0.015111733814545628,False
Y2656,0.8952216796818473,0.7243236159208717,1012719.1885606664,0.24196655890040755,True
Y2657,0.6640878842988017,0.48966565838822323,16772.34071535068,0.03128298563024278,False
Y2658,0.7414482497629459,0.6470281523734074,520532.2159586654,0.1485092011783297,False
Y2659,0.33495906312593154,0.2870180502320617,68842.85334266663,0.07310366110724098,False
Y2660,0.9144678583505099,0.7484518281900188,676253.2890937435,0.4227259839274912,True
Y2661,0.0,0.0,127185.34339400019,0.03850521547454208,False
Y2662,0.5102724987193741,0.38916678785810005,72028.60644192917,0.10955726922734262,False
Y2663,0.7965450578491647,0.5506550195977464,93815.95520000003,0.1812558954063307,True
Y2664,0.9223979623580448,0.7710367456832777,504269.40161508386,0.08930171234273343,True
Y2665,0.8585192783481644,0.6644287957571576,10908.972985999999,0.05090473516292612,True
Y2666,0.2991255572601929,0.26336502194936046,291071.831596,0.06439963491629994,False
Y2667,0.7616643855264601,0.6220807696930705,352648.1694619672,0.15745761480121903,True
Y2668,0.46363413755465693,0.3339992139767967,38820.7358194746,0.10428596826552128,False
Y2669,0.9101663100395065,0.7399727718416779,33502505.17701282,0.346478323113035,True
Y2670,0.6108010861074372,0.4984992873121234,89946.92293053852,0.12027164662364798,False
Y2671,0.5363139105256145,0.37814390310472423,95732.60535758095,0.21213038600534254,False
Y2672,0.4890197266773721,0.3699789800806898,5698966.794272666,0.34766986428011876,False
Y2673,0.9346975740742012,0.7619288622233624,1834427.0032594204,0.45617006888919914,True
Y2674,0.7662880740732082,0.6409081951588591,101551.38371116633,0.14445175962148063,False
Y2675,0.7421978583206331,0.6276458043682734,1666543.108883335,0.06980105586946866,False
Y2676,0.6877727508134507,0.565108854646592,420102.4965263268,0.1058101677222481,False
Y2677,0.0,0.0,176479.03613333337,0.022253019416371103,False
Y2678,0.7954955150054221,0.6045375989801077,1935.4634946666629,0.023040797336639596,True
Y2679,0.8619359950039535,0.6712856496930305,426234.7813679999,0.21226066747882444,True
Y2680,0.7156269083474515,0.6323710324548262,625214.5867546668,0.20570367668046555,True
Y2681,0.4410384144272111,0.3536868102916425,90833.32520682382,0.14699453929770087,False
Y2682,0.0,0.0,38372.70590199998,0.023387506733047982,False
Y2683,0.6879513158257774,0.5451948936967846,1170769.330939701,0.3046920628747461,True
Y2684,0.4979004638402542,0.39998739735676725,3044938.302058279,0.12182920546256899,True
Y2685,0.2841549621066264,0.24975349617395376,6380763.405948418,0.3429667699977337,False
Y2686,0.0,0.0,1297055.360375574,0.12781427248344304,False
Y2687,0.0,0.0,5793.412107922831,0.02090842122890758,False
Y2688,0.8856014073204163,0.7057694256212703,2341408.525485334,0.12660646708022757,True
Y2689,0.8498350097414461,0.5264600450333063,11499.397898666657,0.028081863598840934,True
Y2690,0.0776113093542923,0.044840608435237135,882285.8362000012,0.03531795351134285,False
Y2691,0.4890197266773721,0.3699789800806898,36367.011582,0.05324832775920705,False
Y2692,0.0,0.0,55009.513933333255,0.01071754278796098,False
Y2693,0.6396776190560906,0.5604813846545456,12515.992332000023,0.034253130793335536,False
Y2694,0.0,0.0,7859.7505944068325,0.02793138148775944,False
Y2695,0.8340423126232713,0.6266443136800409,343742.45232922694,0.07944434834215273,True
Y2696,0.0,0.0,13271.813714939102,0.03570177453228079,False
Y2697,0.9337851376692216,0.7273078330579786,8292.726569369981,0.01844831002187978,True
Y2698,0.8509141738158379,0.7251668813200541,43525.05811133335,0.06410790470615274,True
Y2699,0.6768518139945033,0.5714268569297017,1125503.4497933332,0.19834803573158613,False
Y2700,0.7383521804824036,0.6316936133262547,53562.26685583879,0.14380738866064027,True
Y2701,0.9024945481137767,0.7251668813200541,525470.4294213335,0.17498276118280734,True
Y2702,0.601572243646711,0.4895392035766928,1462928.9393246665,0.12153130679945508,False
Y2703,0.9924509044541705,0.7455449926835466,56204.13492848761,0.08559476436018414,True
Y2704,0.46756923963727687,0.27431300066196046,2031.9975042110298,0.01743224385599423,False
Y2705,0.9122120407699552,0.7637344498320303,404135.1680075267,0.10262020238473389,True
Y2706,0.46103575887406284,0.3867456614562229,84969.68577792362,0.024864789708692357,False
Y2707,0.9274575669446452,0.8443583427075063,4169.452471172574,0.06300076297756023,True
Y2708,0.9064923220261486,0.7896305968356481,236450.38016657878,0.11816140857001851,True
Y2709,0.2025514460759684,0.15494110387037366,9349.933510121693,0.019023456711957282,False
Y2710,0.24888388029170033,0.21910455897908737,5912.086565802206,0.0201652629841535,False
Y2711,0.3402395433460411,0.2703805052628024,193305.75515264113,0.04731124973029896,False
Y2712,0.9475231583990614,0.7455449926835466,7561.347182550892,0.06475127691171405,True
Y2713,0.8065637323855123,0.6873510791849705,25874.851648396256,0.04354789441337159,True
Y2714,0.8958831444864813,0.6728435620217027,191986.08615749082,0.16155510014888627,True
Y2715,0.2440721905596191,0.17767601879977643,125532.26952526055,0.033445542416911715,False
Y2716,0.0,0.0,2062192.390076386,0.08498215943821495,False
Y2717,0.13543864863377542,0.11657402027234642,140712.70115983882,0.02034508600179855,False
Y2718,0.8846433267424353,0.7587121766268615,30899.64386262896,0.058019965345728286,True
Y2719,0.9435781661911885,0.8456879683021463,5138.509580712364,0.04651457280539967,True
Y2720,0.0,0.0,195722.0940000002,0.024097501224372698,False
Y2721,0.8850355544046856,0.6954739270036171,8208.967329272242,0.05855372980634794,True
Y2722,0.8509553984313722,0.6591232116726952,24851.076813222815,0.03978137519893874,True
Y2723,0.8618608459153647,0.688887944156639,668847.1562500003,0.13291434999770768,True
Y2724,0.8758670623418093,0.7556567417217771,1686823.5010020004,0.294047390920904,True
Y2725,0.6867429240298617,0.6066242964286409,67915.22832466668,0.05227129980838057,False
Y2726,0.8333279500474466,0.7435508970311461,431928.56504066655,0.08241306983184693,True
Y2727,0.7937958785261225,0.6898126541330756,306938.0397013333,0.13700685466724746,True
Y2728,0.9914290233306116,0.9432680701143994,1598177.2889214167,2.2404889881408305,True
Y2729,0.5823232830066603,0.44669699793996226,169381.96636578607,0.10293518184198443,False
Y2730,0.9598568375662753,0.8376082783879822,5237962.467533648,0.310264881039986,True
Y2731,0.7349626562528379,0.6719668682378345,16375771.856329374,0.38589918575079923,False
Y2732,0.0,0.0,24890.765158666647,0.016221998676150328,False
Y2733,0.8950363234519136,0.8249411403783964,2403311.5597666684,0.1054355689033633,True
Y2734,0.8609837914089022,0.6985486861912219,3462250.1492000013,0.4420784968743703,True
Y2735,0.7319237654361288,0.6001421313598588,1551.4066428490733,0.01655648483619897,True
Y2736,0.9524193546226298,0.8824456813717456,56769.08399556668,0.17802611312017935,True
Y2737,0.9074480899727233,0.7906280584475519,96468.13396753378,0.07706403722940004,True
Y2738,0.9268988891971943,0.736101985451169,30392.464674684976,0.14097401512027297,True
Y2739,0.7036787389575632,0.5905293224186752,523911.904221834,0.05289247055653229,False
Y2740,0.0,0.0,4405.244389262967,0.00963354801070041,False
Y2741,0.8509553984313722,0.7091942773526245,13449.959016596571,0.04203624510331749,True
Y2742,0.7645988528830538,0.6409195702222023,2017.7443715559475,0.01990375766155827,True
Y2743,0.3947457294648432,0.32586285250293917,8434.591618803765,0.01660560704973719,False
Y2744,0.2285232062267245,0.16947160049276344,168205.3197498497,0.019749371857674895,False
Y2745,0.953456029387272,0.8657883981587713,252.01949047751498,0.010985576730162629,True
Y2746,0.8878093373334817,0.7610132330577472,18262.599224248806,0.05450744001868211,True
Y2747,0.9628187279532181,0.8327211910244355,182903.91207141287,0.10022176330902562,True
Y2748,0.7373383163721233,0.624809183484206,82790.70188808745,0.04502642665395625,False
Y2749,0.132729317266776,0.07635914749828188,13956.244086449982,0.030983786236372077,False
Y2750,0.7732356481306392,0.6712504029837061,20811.314336440915,0.02314002537132966,False
Y2751,0.9469375123764607,0.7258117226894134,1283.734750928338,0.025813961059703395,True
Y2752,0.8298520266946233,0.6712856496930305,80007.92568794145,0.03326988330149334,True
Y2753,0.9835665674455324,0.7803377956857963,7561419.907456665,0.37559148656502517,True
Y2754,0.5068271542787232,0.3794296231444214,34356.03336116667,0.05597519612427251,False
Y2755,0.14761548308832687,0.12728228134805522,228530.36187941793,0.02856248321597941,False
Y2756,0.11096443552698393,0.06358807939083366,126817.95018333325,0.01925965942080338,False
Y2757,0.2285232062267245,0.18126102168117053,32262.33121242186,0.013072678834043444,False
Y2758,0.6230563278509151,0.4654209419944604,24068.313980000017,0.11302214727549358,True
Y2759,0.7997683585923506,0.6672238571251147,428420.0200766667,0.10171070838161762,False
Y2760,0.7517814868509461,0.6298445941624736,163123.7870566109,0.0741213200525987,False
Y2761,0.523036640330667,0.42472294939844374,705494.0677987338,0.2801059422097166,False
Y2762,0.5568605653493259,0.48248781315301736,4020.017030814291,0.01214828581997724,False
Y2763,0.0,0.0,5257.7187239999985,0.027155948800586627,False
Y2764,0.7562529603883884,0.6546744646027457,614657.6454001163,0.13821638378162412,False
Y2765,0.8785204509214299,0.6123039066154098,281950.41827387107,0.138215305460139,True
Y2766,0.46279445800526814,0.3877744253064192,1108367.9457424947,0.12775581414688167,False
Y2767,0.8418318791762179,0.6676490562864894,39933.69407584023,0.0885362120525532,True
Y2768,0.754353277736671,0.6405298649219957,146454.5821090178,0.043556408483151725,False
Y2769,0.8610318048216582,0.7641170085861356,7664368.049302638,1.1159397754742109,False
Y2770,0.36060021741101694,0.29395934763961656,12708.318940275742,0.05793552987270808,False
Y2771,0.7903626042908857,0.6596340689530176,233048.3607166667,0.2486697767232856,True
Y2772,0.693651356423316,0.6076855863538302,574173.348911504,0.08439723206799125,False
Y2773,0.851003592025001,0.7324549127478862,1301406.4893375,0.14869539500127735,True
Y2774,0.7718876521747982,0.6875392409571035,603963.530981087,0.12792625492259954,False
Y2775,0.6925924636487427,0.5789466526225642,39572.71030534474,0.0234545329906294,False
Y2776,0.1821907720109925,0.14315168268196654,6884.232325333331,0.023137807225394668,False
Y2777,0.8605934330165173,0.6251409682984117,599844.6687494017,0.06628816625767073,True
Y2778,0.0,0.0,25395.588176146703,0.011361344182172663,False
Y2779,0.5207073520271986,0.45529179558526117,15280.397941709334,0.0406521601883748,False
Y2780,0.6837142888235234,0.5257039938177215,942873.9983116718,0.05537422136380037,False
Y2781,0.5740244612564893,0.4102748408115012,4236.058317211667,0.038078834842197845,False
Y2782,0.8795983803908174,0.697314257842082,102034.3426634968,0.024574346111053868,True
Y2783,0.8576611402529865,0.5787494001560972,3119046.791130317,0.14665016831702593,True
Y2784,0.9699565663770943,0.8781664973918302,96168.1515243305,0.1893965231687734,True
Y2785,0.5928207848351158,0.48489375256304146,3143308.40317505,0.15961169748430362,False
Y2786,0.6154515152048026,0.4944918949005093,116688.37727886737,0.07740762167947841,False
Y2787,0.6879513158257774,0.5722002395451151,13331684.0345715,0.7562200592329934,True
Y2788,0.8941244307468018,0.6666498933524966,36439.4393026187,0.13241347643531096,True
Y2789,0.41055842170362483,0.31093061258248333,615885.5107448957,0.0625971533736711,False
Y2790,0.296083062119151,0.22850237032704615,466967.029280612,0.04386759902833217,False
Y2791,0.48335721681573396,0.3962174778550354,235342.03005000003,0.097658950457558,False
Y2792,0.7124730048461118,0.6311004680832063,254102.66959925307,0.18181374315459808,False
Y2793,0.8179552948973955,0.656816814874404,92233.44434142858,0.041896286834926556,True
Y2794,0.36060021741101694,0.29395934763961656,1863210.3650769657,0.05300429834337835,False
Y2795,0.601405150299805,0.48354198873622384,2344518.369179774,0.22320374700613455,True
Y2796,0.2707361672329852,0.23756575515530667,1066145.964934211,0.09506235974896939,False
Y2797,0.2707419766560175,0.2155264818085748,342586.3461975037,0.04478670372926202,False
Y2798,0.7440153566807202,0.5965769341892858,2876514.556842033,0.07694185778587881,False
Y2799,0.2285232062267245,0.13399661301267443,69645.7032436696,0.10340834528054609,False
Y2800,0.0,0.0,1864779.2224320376,0.10297275974300117,False
Y2801,0.11974774452780973,0.07039467800372035,6692622.1811768375,0.1569687302847075,False
Y2802,0.6842612108791883,0.5771879478953759,444129.02043905156,0.10048434380200898,False
Y2803,0.19851883957668956,0.11419676660187908,71844.76602662774,0.09155035452568212,False
Y2804,0.714601982187862,0.584402398517898,915823.8637179999,0.13442364709758356,False
Y2805,0.5567794568820055,0.41958793346571754,99941.22971839692,0.04829964126834587,False
Y2806,0.9698084978026384,0.8431398591746361,828970.0510048331,0.20130647362559542,True
Y2807,0.6845780187343578,0.5851837750336206,2045047.3891085743,0.2093602574238966,False
Y2808,0.603079747545801,0.49309461480133393,2455.4412176666633,0.03223044955592144,False
Y2809,0.9047836320022355,0.7371429977096707,562817.6266246667,0.09827466383581057,True
Y2810,0.43022769564987107,0.3542289940635182,413573.1085814542,0.08705443072989116,False
Y2811,0.5526562158114234,0.4563256003160181,202655.8711448651,0.05097210446078234,False
Y2812,0.2707361672329852,0.23756575515530667,29840.466614116693,0.04156647942105107,False
Y2813,0.15135367090242355,0.09025523114715674,1800.0680915372895,0.02001006351459952,False
Y2814,0.772075308340708,0.6720846485830003,2525845.821767502,0.10844506717420409,True
Y2815,0.523036640330667,0.3883722340675218,11141.06350753406,0.03266899109677011,False
Y2816,0.9431418775563718,0.8402551339471652,3181258.5359263867,0.20319583443734932,True
Y2817,0.49330037957189327,0.35195772486984706,632661.5306137152,0.08064300042228456,False
Y2818,0.44298917839702445,0.3456871240434053,17379.448063375177,0.01089439855609139,False
Y2819,0.8204962472123667,0.6937533265986661,1423786.5205593323,0.17030275500097555,True
Y2820,0.2841549621066264,0.168644421498169,70613.46572883327,0.027770123232994343,False
Y2821,0.13827236953756664,0.11906249148410718,42767.3445892213,0.04003542117371658,False
Y2822,0.944077145041795,0.6712856496930305,875045.8756846666,0.10903565833371626,True
Y2823,0.6724542145549579,0.49309461480133393,1413248.291440667,0.17365461976182658,False
Y2824,0.4019093486817523,0.3128813244971068,31762.39116983332,0.02602883121012373,False
Y2825,0.2707361672329852,0.23756575515530667,41836.81343666661,0.0410414321967108,False
Y2826,0.603079747545801,0.49309461480133393,36512.06247066661,0.03917455847156948,False
Y2827,0.8303663197842323,0.5872197650540212,5826030.584490669,0.24115086777543115,True
Y2828,0.9151375424972878,0.7251668813200541,2037693.8666553337,0.2332028221074761,True
Y2829,0.5586791153473244,0.43662720898543417,1345833.8261871405,0.29326118107197474,False
Y2830,0.3677160238637612,0.261942353135829,3038910.7596827317,0.06154648960015583,False
Y2831,0.3886269864169797,0.261942353135829,3495999.034420418,0.06055490131281189,False
Y2832,0.7413089729928405,0.6065559123146593,343152.00955650007,0.12746372013205265,False
Y2833,0.5238525411133885,0.37575065164897464,17685.207273286676,0.03347513518629595,False
Y2834,0.7466742611455683,0.5443017087569388,164302.7560660001,0.046948233215574404,True
Y2835,0.7356030897821619,0.5519432409385091,9836.035492666671,0.05874475039500727,True
Y2836,0.8754013377760403,0.7399727718416776,104272.86241789655,0.018189168122631043,True
Y2837,0.2707361672329852,0.1602041284577438,14648879.637321485,40.32052167503007,False
Y2838,0.0,0.0,26079570.63674,3.9493677376885103,False
Y2839,0.5345594553278958,0.4506078334931688,316671.21710962674,0.07367858223553868,False
Y2840,0.8358746992596553,0.6337323504330834,31846044.859466672,0.57809254163726,True
Y2841,0.27963960696965817,0.2228869035955313,4775442.691848169,0.24807234401497472,False
Y2842,0.3159384664524843,0.30259531121950645,3481830.041208667,0.23649774383717934,False
Y2843,0.0,0.0,222769.77555000005,0.027994925800741418,False
Y2844,0.7024685037455668,0.5660813679130613,4018386.950087979,0.313299922762495,False
Y2845,0.46016879790290816,0.38874895202631704,262143.05059000038,0.041729083242789324,False
Y2846,0.18653237331982722,0.1617646285379833,561407.3173229378,0.0775080459628742,False
Y2847,0.6578198784959942,0.5,48211.79282866661,0.04542646069089423,True
Y2848,0.46810292748818866,0.38361114459691925,118262.54245889666,0.08414921839110989,False
Y2849,0.23767054482042166,0.20763399520913126,10431032.433199998,0.25592605657326944,False
Y2850,0.7277067886227689,0.5637914160289369,22774.832645596765,0.03561336376044901,True
Y2851,0.8880073419014397,0.6728435620217027,4197819.099532212,0.24966373090084026,True
Y2852,0.44298917839702445,0.3456871240434053,19839.003372052495,0.06790228957879162,False
Y2853,0.2991255572601929,0.26336502194936046,98159.0455157938,0.11793066519410944,False
Y2854,0.6457270990975926,0.47736963501808555,11606843.650886001,0.37967247423014516,True
Y2855,0.6578198784959942,0.5,117026.49651466653,0.07730666360012721,True
Y2856,0.6649159868461332,0.5501943165585861,20171.78518134913,0.016880803908099467,False
Y2857,0.7226276426519083,0.6228957472204298,1206.366000965285,0.024485136037701975,False
Y2858,0.768975708906196,0.6364928466907808,22183.870331333328,0.11086609996176182,True
Y2859,0.768975708906196,0.5345356246932454,573034.354978505,0.07898788978363494,True
Y2860,0.294784278036702,0.24488429620939248,245652.86804337605,0.03789544749075646,False
Y2861,0.9104712149289942,0.7091942773526245,1625288.697181334,0.16297631193235276,True
Y2862,0.23767054482042166,0.13963177087266773,8277037.104621336,0.24016536317021045,False
Y2863,0.523036640330667,0.3883722340675218,330973.69177579344,0.24636781282357853,False
Y2864,0.0,0.0,41434.00037166663,0.10645727461525623,False
Y2865,0.768975708906196,0.6591232116726952,328189.4950058333,0.1130856808222429,True
Y2866,0.9546444483376649,0.7399727718416779,231533.99120629407,0.06757491765418304,True
Y2867,0.2841549621066264,0.168644421498169,19101.41041772963,0.05896918079654495,False
Y2868,0.738880465981647,0.6311511335696329,19959.486474666664,0.05447490537536473,False
Y2869,0.727706788622769,0.5637914160289369,282131.133194,0.06327268510718777,True
Y2870,0.5920755354596068,0.4664753673540588,63357.21979199997,0.07207451436963112,False
Y2871,0.727706788622769,0.6001421313598588,730989.6172239999,0.46212557600337667,True
Y2872,0.0,0.0,677300.5181599999,0.24096497615094062,False
Y2873,0.0,0.0,83739.05653266667,0.06590840130625279,False
Y2874,0.2942915983576807,0.2395651255867685,3989.0640793333428,0.017613284290543946,False
Y2875,0.225761297049479,0.17307981102894054,54852.11353133333,0.035684572448436626,False
Y2876,0.0,0.0,6004109.036134667,0.801932474300792,False
Y2877,0.15135367090242355,0.09025523114715674,2550234.7033826667,0.23500004743123437,False
Y2878,0.8509553984313722,0.7091942773526245,23180724.732733328,0.5075890060668246,True
Y2879,0.4635208238330452,0.35202151873659987,70761.83485733332,0.1341685324869186,False
Y2880,0.0,0.0,458105.35695188976,0.12891878515021163,False
Y2881,0.2586360316689621,0.1526387270945318,155983.65262599988,0.036566324026005265,False
Y2882,0.0,0.0,924877.7227232041,0.08720300856957709,False
Y2883,0.0,0.0,516989.0560827754,0.5180229758074807,False
Y2884,0.7146034185862733,0.6232494069971176,664899.6271750355,0.06163174284812098,False
Y2885,0.5281720706713365,0.44033712673160513,100410.40340026109,0.015026607294582472,False
Y2886,0.39663784262258617,0.31869986801802663,3450978.922944468,0.240636949825892,False
Y2887,0.0,0.0,114.22287680122935,0.007139707266242972,False
Y2888,0.0,0.0,15123.597632935396,0.020840557403824945,False
Y2889,0.7663361778585912,0.6989722794220714,603177.8143388212,0.09304925527342763,False
Y2890,0.0,0.0,9984.048349000015,0.038473475358739934,False
Y2891,0.4162055138504175,0.3405720741425157,303672.7934773333,0.16291426644076468,False
Y2892,0.3682815830570828,0.2859953869312749,116043.13920000008,0.022846081414112502,False
Y2893,0.18111157915123444,0.1569383316135576,8353.805592833318,0.018444015355592903,False
Y2894,0.0,0.0,2464.7897620000026,0.020628432150912382,False
Y2895,0.0,0.0,96783.05457300002,0.06635088465117249,False
Y2896,0.0,0.0,164637.32571300006,0.12204619320445816,False
Y2897,0.2991255572601929,0.2563666070055577,3100063.9281293326,0.6864173405849403,False
Y2898,0.6457270990975926,0.5345356246932454,138560.02304733326,0.05675536781505517,True
Y2899,0.4459634220992283,0.3087116370820853,2690.7172873333366,0.026414716941074095,False
Y2900,0.35864137375781463,0.3087116370820853,599895.2456620003,0.13943695351386337,False
Y2901,0.29142965306901064,0.24975349617395376,4297.442731833328,0.01976342556966967,False
Y2902,0.0,0.0,84652.57928337164,0.04930982003082798,False
Y2903,0.6277551847270788,0.4883139733968336,19122143.167700004,0.36130358436015575,False
Y2904,0.8397234619175951,0.7336714726119642,385283.58157999994,0.19632033213006558,True
Y2905,0.2991255572601929,0.3087116370820853,71457.16885866669,0.09753816835479516,False
Y2906,0.47274708664583526,0.4196012921527988,71247.15646600006,0.04759513217849586,False
Y2907,0.9242581183585478,0.8406362912196153,1343569.8931333334,0.10510996792214006,True
Y2908,0.7520409018306821,0.6117584279679644,3064561.020238666,0.2256030312004056,True
Y2909,0.8400917998875135,0.6798996401504841,309913.0210007666,0.35681907378471817,True
Y2910,0.5825524568282888,0.5059207214838745,8863.198518000007,0.027165232225757476,False
Y2911,0.9099617502405772,0.7248110378819713,6893702.488575999,0.15880359655480844,True
Y2912,0.23767054482042166,0.20763399520913126,174015.13650833335,0.04982579250326758,False
Y2913,0.32888346550900377,0.2587401126352163,15983.070066333268,0.024362932965769118,False
Y2914,0.0,0.0,60275.31067716666,0.06102029911731294,False
Y2915,0.7342827499973427,0.5500115259837248,6642056.029066668,0.16177890934477276,False
Y2916,0.7258742202126273,0.5995556226627932,48728.07768466675,0.05635465994819396,True
Y2917,0.717335694993616,0.6110641640217648,50321.753272666676,0.059762940362313714,False
Y2918,0.768975708906196,0.5708863400241675,28891.592908666673,0.08182750811424097,True
Y2919,0.22011754268409778,0.19182413393210335,140277.59167933327,0.06945084593773916,False
Y2920,0.0,0.0,85199.6385156667,0.0684020352649964,False
Y2921,0.4317572418832472,0.37811883726759016,49725.28912933346,0.04881901889862563,False
Y2922,0.45537394427593886,0.3456871240434053,48949.40515733335,0.06626263671905198,False
Y2923,0.34874118006672045,0.3000852558629225,137728.11792600012,0.026377932520163988,False
Y2924,0.0,0.0,24316.140457833342,0.05023162501634778,False
Y2925,0.8367516744208411,0.6856032495592318,261187.99567733333,0.23366119395628782,True
Y2926,0.8421430363346707,0.7021929365383375,16433.970370000006,0.06296379191973088,True
Y2927,0.8911455320689251,0.7596734300183974,14753.627533333334,0.08616113962439541,True
Y2928,0.8576611402529865,0.6057547460044277,211.78020200000105,0.007145331029395334,True
Y2929,0.6873067412007656,0.5770152567300232,44609.64514999997,0.06643851972702701,True
Y2930,0.06791782310517984,0.03909651756151262,18996.008934499892,0.008228206175518261,False
Y2931,0.0,0.0,1688556.6601039332,0.07891439813524474,False
Y2932,0.6435701164459392,0.45168321314055127,292165.3489309479,0.18138611104667987,False
Y2933,0.5549593619230415,0.4044277072485523,3510199.96938681,0.15223653437884926,False
Y2934,0.6230563278509151,0.4797613490590915,17619159.43064994,0.23771046766295856,True
Y2935,0.8441150748420817,0.6728637589230528,950397.2919360162,0.09889581853690481,True
Y2936,0.629289148004281,0.47738385373012626,19015.23347712329,0.028964716784545878,False
Y2937,0.2841549621066264,0.168644421498169,19452.200157235176,0.03667790854398829,False
Y2938,0.629289148004281,0.47738385373012626,604641.0691585363,0.11505067739274544,False
Y2939,0.7356592556006719,0.6319526473065455,5395751.725056625,0.14362840999905876,False
Y2940,0.6916438035146532,0.5709333764173657,3166372.5823008884,0.15174399662021862,False
Y2941,0.6078792784389956,0.5285245459590097,1914314.5275966655,0.08173913839076201,False
Y2942,0.3227694880883133,0.21666321782438014,1092872.883076282,0.06777389947327528,False
Y2943,0.12485943560394205,0.07356441117325659,12108179.276632177,0.3119813488713262,False
Y2944,0.38453376416013746,0.30287849733992256,347015.1466795865,0.10092609633302711,False
